7.1	7100	4.061097	0	9.8	0.3	0.3	0.3	0
7.15	7150	4.052641	0	9.8	0.3	0.3	0.3	0
7.2	7200	4.044235	0	9.8	0.3	0.3	0.3	0
7.25	7250	4.035877	0	9.8	0.3	0.3	0.3	0
7.3	7300	4.027569	0	9.8	0.3	0.3	0.3	0
7.35	7350	4.019309	0	9.8	0.3	0.3	0.3	0
7.4	7400	4.011099	0	9.8	0.3	0.3	0.3	0
7.45	7450	4.002937	0	9.8	0.3	0.3	0.3	0
7.5	7500	3.994825	0	9.8	0.3	0.3	0.3	0
7.55	7550	3.986762	0	9.8	0.3	0.3	0.3	0
7.6	7600	3.978747	0	9.8	0.3	0.3	0.3	0
7.65	7650	3.970781	0	9.8	0.3	0.3	0.3	0
7.7	7700	3.962864	0	9.8	0.3	0.3	0.3	0
7.75	7750	3.954995	0	9.8	0.3	0.3	0.3	0
7.8	7800	3.947175	0	9.8	0.3	0.3	0.3	0
7.85	7850	3.939403	0	9.8	0.3	0.3	0.3	0
7.9	7900	3.931679	0	9.8	0.3	0.3	0.3	0
7.95	7950	3.924004	0	9.8	0.3	0.3	0.3	0
8	8000	3.916376	0	9.8	0.3	0.3	0.3	0
8.05	8050	3.908795	0	9.8	0.3	0.3	0.3	0
8.1	8100	3.901262	0	9.8	0.3	0.3	0.3	0
8.15	8150	3.893776	0	9.8	0.3	0.3	0.3	0
8.2	8200	3.886338	0	9.8	0.3	0.3	0.3	0
8.25	8250	3.878946	0	9.8	0.3	0.3	0.3	0
8.3	8300	3.8716	0	9.8	0.3	0.3	0.3	0
8.35	8350	3.864302	0	9.8	0.3	0.3	0.3	0
8.4	8400	3.857049	0	9.8	0.3	0.3	0.3	0
8.45	8450	3.849842	0	9.8	0.3	0.3	0.3	0
8.5	8500	3.842681	0	9.8	0.3	0.3	0.3	0
8.55	8550	3.835565	0	9.8	0.3	0.3	0.3	0
8.6	8600	3.828495	0	9.8	0.3	0.3	0.3	0
8.65	8650	3.821469	0	9.8	0.3	0.3	0.3	0
8.7	8700	3.814488	0	9.8	0.3	0.3	0.3	0
8.75	8750	3.807552	0	9.8	0.3	0.3	0.3	0
8.8	8800	3.80066	0	9.8	0.3	0.3	0.3	0
8.85	8850	3.793811	0	9.8	0.3	0.3	0.3	0
8.9	8900	3.787007	0	9.8	0.3	0.3	0.3	0
8.95	8950	3.780245	0	9.8	0.3	0.3	0.3	0
9	9000	3.773527	0	9.8	0.3	0.3	0.3	0
9.05	9050	3.766852	0	9.8	0.3	0.3	0.3	0
9.1	9100	3.760219	0	9.8	0.3	0.3	0.3	0
9.15	9150	3.753628	0	9.8	0.3	0.3	0.3	0
9.2	9200	3.74708	0	9.8	0.3	0.3	0.3	0
9.25	9250	3.740573	0	9.8	0.3	0.3	0.3	0
9.3	9300	3.734108	0	9.8	0.3	0.3	0.3	0
9.35	9350	3.727684	0	9.8	0.3	0.3	0.3	0
9.4	9400	3.721301	0	9.8	0.3	0.3	0.3	0
9.45	9450	3.714958	0	9.8	0.3	0.3	0.3	0
9.5	9500	3.708656	0	9.8	0.3	0.3	0.3	0
9.55	9550	3.702394	0	9.8	0.3	0.3	0.3	0
9.6	9600	3.696171	0	9.8	0.3	0.3	0.3	0
9.65	9650	3.689989	0	9.8	0.3	0.3	0.3	0
9.7	9700	3.683845	0	9.8	0.3	0.3	0.3	0
9.75	9750	3.67774	0	9.8	0.3	0.3	0.3	0
9.8	9800	3.671674	0	9.8	0.3	0.3	0.3	0
9.85	9850	3.665647	0	9.8	0.3	0.3	0.3	0
9.9	9900	3.659657	0	9.8	0.3	0.3	0.3	0
9.95	9950	3.653706	0	9.8	0.3	0.3	0.3	0
10	10000	3.647447	0	9.8	0.3	0.3	0.3	0
10.05	10050	3.639654	0	9.8	0.3	0.3	0.3	0
10.1	10100	3.630197	0	9.8	0.3	0.3	0.3	0
10.15	10150	3.619051	0	9.8	0.3	0.3	0.3	0
10.2	10200	3.606195	0	9.8	0.3	0.3	0.3	0
10.25	10250	3.591612	0	9.8	0.3	0.3	0.3	0
10.3	10300	3.575287	0	9.8	0.3	0.3	0.3	0
10.35	10350	3.55721	0	9.8	0.3	0.3	0.3	0
10.4	10400	3.537375	0	9.8	0.3	0.3	0.3	0
10.45	10450	3.515779	0	9.8	0.3	0.3	0.3	0
10.5	10500	3.492422	0	9.8	0.3	0.3	0.3	0
10.55	10550	3.46731	0	9.8	0.3	0.3	0.3	0
10.6	10600	3.440451	0	9.8	0.3	0.3	0.3	0
10.65	10650	3.411857	0	9.8	0.3	0.3	0.3	0
10.7	10700	3.381545	0	9.8	0.3	0.3	0.3	0
10.75	10750	3.349535	0	9.8	0.3	0.3	0.3	0
10.8	10800	3.31585	0	9.8	0.3	0.3	0.3	0
10.85	10850	3.280517	0	9.8	0.3	0.3	0.3	0
10.9	10900	3.243566	0	9.8	0.3	0.3	0.3	0
10.95	10950	3.205032	0	9.8	0.3	0.3	0.3	0
11	11000	3.164951	0	9.8	0.3	0.3	0.3	0
11.05	11050	3.123362	0	9.8	0.3	0.3	0.3	0
11.1	11100	3.080308	0	9.8	0.3	0.3	0.3	0
11.15	11150	3.035834	0	9.8	0.3	0.3	0.3	0
11.2	11200	2.989987	0	9.8	0.3	0.3	0.3	0
11.25	11250	2.942816	0	9.8	0.3	0.3	0.3	0
11.3	11300	2.894372	0	9.8	0.3	0.3	0.3	0
11.35	11350	2.844709	0	9.8	0.3	0.3	0.3	0
11.4	11400	2.79388	0	9.8	0.3	0.3	0.3	0
11.45	11450	2.741942	0	9.8	0.3	0.3	0.3	0
11.5	11500	2.68895	0	9.8	0.3	0.3	0.3	0
11.55	11550	2.634961	0	9.8	0.3	0.3	0.3	0
11.6	11600	2.580035	0	9.8	0.3	0.3	0.3	0
11.65	11650	2.524228	0	9.8	0.3	0.3	0.3	0
11.7	11700	2.467599	0	9.8	0.3	0.3	0.3	0
11.75	11750	2.410207	0	9.8	0.3	0.3	0.3	0
11.8	11800	2.35211	0	9.8	0.3	0.3	0.3	0
11.85	11850	2.293365	0	9.8	0.3	0.3	0.3	0
11.9	11900	2.234029	0	9.8	0.3	0.3	0.3	0
11.95	11950	2.174159	0	9.8	0.3	0.3	0.3	0
12	12000	2.113811	0	9.8	0.3	0.3	0.3	0
12.05	12050	2.053039	0	9.8	0.3	0.3	0.3	0
12.1	12100	1.991896	0	9.8	0.3	0.3	0.3	0
12.15	12150	1.930436	0	9.8	0.3	0.3	0.3	0
12.2	12200	1.868708	0	9.8	0.3	0.3	0.3	0
12.25	12250	1.806763	0	9.8	0.3	0.3	0.3	0
12.3	12300	1.744649	0	9.8	0.3	0.3	0.3	0
12.35	12350	1.682412	0	9.8	0.3	0.3	0.3	0
12.4	12400	1.620098	0	9.8	0.3	0.3	0.3	0
12.45	12450	1.557749	0	9.8	0.3	0.3	0.3	0
12.5	12500	1.495409	0	9.8	0.3	0.3	0.3	0
12.55	12550	1.433117	0	9.8	0.3	0.3	0.3	0
12.6	12600	1.370912	0	9.8	0.3	0.3	0.3	0
12.65	12650	1.30883	0	9.8	0.3	0.3	0.3	0
12.7	12700	1.246907	0	9.8	0.3	0.3	0.3	0
12.75	12750	1.185177	0	9.8	0.3	0.3	0.3	0
12.8	12800	1.12367	0	9.8	0.3	0.3	0.3	0
12.85	12850	1.062418	0	9.8	0.3	0.3	0.3	0
12.9	12900	1.001448	0	9.8	0.3	0.3	0.3	0
12.95	12950	0.940789	0	9.8	0.3	0.3	0.3	0
13	13000	0.880464	0	9.8	0.3	0.3	0.3	0
13.05	13050	0.820499	0	9.8	0.3	0.3	0.3	0
13.1	13100	0.760915	0	9.8	0.3	0.3	0.3	0
13.15	13150	0.701734	0	9.8	0.3	0.3	0.3	0
13.2	13200	0.642975	0	9.8	0.3	0.3	0.3	0
13.25	13250	0.584655	0	9.8	0.3	0.3	0.3	0
13.3	13300	0.526793	0	9.8	0.3	0.3	0.3	0
13.35	13350	0.469402	0	9.8	0.3	0.3	0.3	0
13.4	13400	0.412499	0	9.8	0.3	0.3	0.3	0
13.45	13450	0.356095	0	9.8	0.3	0.3	0.3	0
13.5	13500	0.300203	0	9.8	0.3	0.3	0.3	0
13.55	13550	0.244834	0	9.8	0.3	0.3	0.3	0
13.6	13600	0.189997	0	9.8	0.3	0.3	0.3	0
13.65	13650	0.135702	0	9.8	0.3	0.3	0.3	0
13.7	13700	0.081956	0	9.8	0.3	0.3	0.3	0
13.75	13750	0.028765	0	9.8	0.3	0.3	0.3	0
